task,start_ns,duration_ns
construct_combined_index_npu,47505275,1562921
npu_kernel_run,47708970,449438
read_kernel_output,48158719,462673
construct_escape_carry_index,48624358,8155
automaton,48632764,910568
prepare_kernel_input,48633495,393272
construct_combined_index_npu,49068366,1584892
npu_kernel_run,49271539,472142
read_kernel_output,49744001,458987
construct_escape_carry_index,50206023,7264
prepare_kernel_input,50213387,398322
automaton,50214189,907793
construct_combined_index_npu,50653478,1594300
npu_kernel_run,50856962,484304
read_kernel_output,51341587,453005
construct_escape_carry_index,51797598,8466
automaton,51806344,869151
prepare_kernel_input,51806885,398683
construct_combined_index_npu,52247968,1560155
npu_kernel_run,52461040,452965
read_kernel_output,52914326,459978
construct_escape_carry_index,53378121,14007
automaton,53386337,946056
prepare_kernel_input,53392488,374227
construct_combined_index_npu,53808333,1589321
npu_kernel_run,54013130,480818
read_kernel_output,54494268,452414
construct_escape_carry_index,54949748,7925
automaton,54955539,960994
prepare_kernel_input,54957793,397771
construct_combined_index_npu,55397834,1584962
npu_kernel_run,55603282,478223
read_kernel_output,56081825,459337
construct_escape_carry_index,56544158,7975
prepare_kernel_input,56552243,389034
automaton,56552704,955574
construct_combined_index_npu,56982986,1582317
npu_kernel_run,57187602,480638
read_kernel_output,57668580,457274
construct_escape_carry_index,58128809,7985
automaton,58134841,948951
prepare_kernel_input,58136904,387161
construct_combined_index_npu,58565494,1576586
npu_kernel_run,58769048,480587
read_kernel_output,59249945,462113
construct_escape_carry_index,59715104,7434
prepare_kernel_input,59722748,377863
automaton,59723590,945104
construct_combined_index_npu,60142300,1553362
npu_kernel_run,60350082,448196
read_kernel_output,60798659,455400
construct_escape_carry_index,61257014,7334
prepare_kernel_input,61264488,389896
automaton,61265661,957217
construct_combined_index_npu,61695853,1573360
npu_kernel_run,61899237,478954
read_kernel_output,62378501,454378
construct_escape_carry_index,62835805,7484
prepare_kernel_input,62843399,384466
automaton,62844130,930847
construct_combined_index_npu,63269423,1584040
npu_kernel_run,63479600,478513
read_kernel_output,63958464,460479
construct_escape_carry_index,64421869,7143
prepare_kernel_input,64429152,382963
automaton,64430064,959161
construct_combined_index_npu,64853684,1579531
npu_kernel_run,65057438,477492
read_kernel_output,65535280,463064
construct_escape_carry_index,66001340,7554
prepare_kernel_input,66008985,382792
automaton,66009465,956115
construct_combined_index_npu,66433396,1582717
npu_kernel_run,66637220,476119
read_kernel_output,67113670,460780
construct_escape_carry_index,67577375,7615
prepare_kernel_input,67585080,389755
automaton,67585921,944774
construct_combined_index_npu,68016304,1577908
npu_kernel_run,68219748,479575
read_kernel_output,68699644,451622
construct_escape_carry_index,69154252,7204
automaton,69160995,951806
prepare_kernel_input,69161556,390597
construct_combined_index_npu,69594403,1595301
npu_kernel_run,69796454,479806
read_kernel_output,70276570,465690
construct_escape_carry_index,70745365,16832
automaton,70751236,952539
prepare_kernel_input,70762738,385688
construct_combined_index_npu,71189925,1586865
npu_kernel_run,71398538,477121
read_kernel_output,71875970,465007
construct_escape_carry_index,72343893,7945
prepare_kernel_input,72351928,383294
automaton,72364903,882746
construct_combined_index_npu,72776980,1593208
npu_kernel_run,72981897,481189
read_kernel_output,73463406,453296
construct_escape_carry_index,73919778,8756
prepare_kernel_input,73928614,393022
automaton,73929215,938412
construct_combined_index_npu,74370378,1582287
npu_kernel_run,74574894,479455
read_kernel_output,75054660,456772
construct_escape_carry_index,75514348,7584
prepare_kernel_input,75522012,389185
automaton,75523345,904738
construct_combined_index_npu,75952876,1594890
npu_kernel_run,76157301,479996
read_kernel_output,76637608,460429
construct_escape_carry_index,77101083,7885
prepare_kernel_input,77109098,397010
automaton,77109609,875623
construct_combined_index_npu,77547977,1566817
npu_kernel_run,77752463,466480
read_kernel_output,78219254,460659
construct_escape_carry_index,78682889,6883
prepare_kernel_input,78689882,383745
automaton,78691054,951537
construct_combined_index_npu,79115015,1576416
npu_kernel_run,79317978,472241
read_kernel_output,79790540,458115
construct_escape_carry_index,80251580,7154
prepare_kernel_input,80258834,391238
automaton,80259726,952407
construct_combined_index_npu,80691621,1571807
npu_kernel_run,80894534,475928
read_kernel_output,81370783,456111
construct_escape_carry_index,81830150,7334
prepare_kernel_input,81837594,384676
automaton,81838987,951766
construct_combined_index_npu,82263618,1556899
npu_kernel_run,82473545,444759
read_kernel_output,82918615,465148
construct_escape_carry_index,83386638,7284
automaton,83392249,955734
prepare_kernel_input,83394062,385408
construct_combined_index_npu,83820688,1554233
npu_kernel_run,84023190,451662
read_kernel_output,84475233,459598
construct_escape_carry_index,84937856,7915
prepare_kernel_input,84945872,383013
automaton,84946523,892575
construct_combined_index_npu,85375092,1548563
npu_kernel_run,85578816,446984
read_kernel_output,86026121,460990
construct_escape_carry_index,86490247,7955
prepare_kernel_input,86498292,384115
automaton,86500196,961986
construct_combined_index_npu,86923865,1549125
npu_kernel_run,87127159,449629
read_kernel_output,87577109,453846
construct_escape_carry_index,88033851,7193
prepare_kernel_input,88041145,390677
automaton,88042657,960814
construct_combined_index_npu,88473160,1540217
npu_kernel_run,88675672,446423
read_kernel_output,89122426,460258
construct_escape_carry_index,89585740,8126
prepare_kernel_input,89593966,378224
automaton,89594677,960383
construct_combined_index_npu,90013568,1549946
npu_kernel_run,90215870,453405
read_kernel_output,90669586,452394
construct_escape_carry_index,91124986,7524
prepare_kernel_input,91132600,389525
automaton,91133612,958500
construct_combined_index_npu,91563704,1546018
npu_kernel_run,91766296,443257
read_kernel_output,92209864,459738
construct_escape_carry_index,92672627,7224
prepare_kernel_input,92679961,388624
automaton,92681013,958780
construct_combined_index_npu,93109913,1538634
npu_kernel_run,93312375,439780
read_kernel_output,93752476,456341
construct_escape_carry_index,94211783,8085
prepare_kernel_input,94219958,387532
automaton,94220670,957016
construct_combined_index_npu,94648748,1548332
npu_kernel_run,94852021,452064
read_kernel_output,95304415,464587
construct_escape_carry_index,95771968,7294
prepare_kernel_input,95779352,376641
automaton,95780654,954552
construct_combined_index_npu,96197291,1550176
npu_kernel_run,96406466,439449
read_kernel_output,96846226,454328
construct_escape_carry_index,97303509,7765
prepare_kernel_input,97311364,397981
automaton,97311755,612025
construct_combined_index_npu,97748249,1558582
npu_kernel_run,97944058,464497
read_kernel_output,98409186,463285
construct_escape_carry_index,98881889,8766
automaton,98882680,663793
prepare_kernel_input,98890765,381681
construct_combined_index_npu,99306991,1523406
npu_kernel_run,99512118,462463
read_kernel_output,99974972,472642
construct_escape_carry_index,100451762,7624
automaton,100455439,649606
prepare_kernel_input,100459487,337597
construct_combined_index_npu,100830537,1527574
npu_kernel_run,101027529,457684
read_kernel_output,101485584,468794
construct_escape_carry_index,101957895,7865
automaton,101961722,635831
prepare_kernel_input,101965860,352295
construct_combined_index_npu,102358261,1528906
npu_kernel_run,102554080,456222
read_kernel_output,103010672,469216
construct_escape_carry_index,103483425,8035
automaton,103487272,655247
prepare_kernel_input,103491560,361783
construct_combined_index_npu,103887327,1521653
npu_kernel_run,104084389,450130
read_kernel_output,104534890,466911
construct_escape_carry_index,105005228,8666
automaton,105009015,666027
prepare_kernel_input,105013994,359970
construct_combined_index_npu,105409140,1513347
npu_kernel_run,105605962,458114
read_kernel_output,106064447,470097
construct_escape_carry_index,106537991,7724
automaton,106541928,649076
prepare_kernel_input,106545816,343137
construct_combined_index_npu,106922637,1541279
npu_kernel_run,107120050,460970
read_kernel_output,107581391,474054
construct_escape_carry_index,108058842,8085
automaton,108061847,651230
prepare_kernel_input,108067027,363106
construct_combined_index_npu,108464077,1513016
npu_kernel_run,108661209,431354
read_kernel_output,109092944,470157
construct_escape_carry_index,109566728,7885
automaton,109569183,647202
prepare_kernel_input,109574713,368516
construct_combined_index_npu,109977544,1497527
npu_kernel_run,110174866,431264
read_kernel_output,110606511,468885
construct_escape_carry_index,111078773,7744
automaton,111083451,655107
prepare_kernel_input,111086617,354560
construct_combined_index_npu,111475221,1526141
npu_kernel_run,111672724,456351
read_kernel_output,112129446,473824
construct_escape_carry_index,112606657,7644
automaton,112610384,644566
prepare_kernel_input,112614401,353568
construct_combined_index_npu,113001512,1512044
npu_kernel_run,113198724,449799
read_kernel_output,113648894,466170
construct_escape_carry_index,114118441,8285
automaton,114122288,659565
prepare_kernel_input,114126816,352957
construct_combined_index_npu,114513707,1517314
npu_kernel_run,114711480,432777
read_kernel_output,115144638,474746
construct_escape_carry_index,115622830,7765
automaton,115626607,645709
prepare_kernel_input,115630695,366722
construct_combined_index_npu,116031211,1519699
npu_kernel_run,116228393,452344
read_kernel_output,116681118,468615
construct_escape_carry_index,117153229,8296
automaton,117156736,648765
prepare_kernel_input,117161625,355040
construct_combined_index_npu,117551060,1513056
npu_kernel_run,117748593,447174
read_kernel_output,118196138,467673
construct_escape_carry_index,118667247,7855
automaton,118670704,647492
prepare_kernel_input,118675212,355441
construct_combined_index_npu,119064317,1503809
npu_kernel_run,119261789,449940
read_kernel_output,119712100,461381
construct_escape_carry_index,120176857,8025
automaton,120181035,645047
prepare_kernel_input,120184982,348989
construct_combined_index_npu,120568276,1551148
npu_kernel_run,120765488,459537
read_kernel_output,121225396,472051
construct_escape_carry_index,121700914,7905
automaton,121704330,656039
prepare_kernel_input,121708919,376891
construct_combined_index_npu,122119624,1521462
npu_kernel_run,122317037,446503
read_kernel_output,122763870,467433
construct_escape_carry_index,123237765,7564
prepare_kernel_input,123245399,361392
automaton,123250299,526103
construct_combined_index_npu,123641317,1500813
npu_kernel_run,123834081,422227
read_kernel_output,124256538,471540
construct_escape_carry_index,124730613,8396
automaton,124735713,628666
prepare_kernel_input,124739109,369758
construct_combined_index_npu,125142330,1530579
npu_kernel_run,125340184,445571
read_kernel_output,125786035,468094
construct_escape_carry_index,126256684,8786
automaton,126261453,528978
prepare_kernel_input,126265571,373986
construct_combined_index_npu,126673090,1509159
npu_kernel_run,126865243,441403
read_kernel_output,127306886,470849
construct_escape_carry_index,127779969,8086
automaton,127784257,507759
prepare_kernel_input,127788155,360951
construct_combined_index_npu,128182459,1498118
npu_kernel_run,128379481,438758
read_kernel_output,128818470,468043
construct_escape_carry_index,129288808,8796
automaton,129293817,625851
prepare_kernel_input,129297704,349791
construct_combined_index_npu,129680767,1505593
npu_kernel_run,129873241,445731
read_kernel_output,130319202,470368
construct_escape_carry_index,130791785,8926
automaton,130796423,519661
prepare_kernel_input,130800812,352425
construct_combined_index_npu,131186540,1503037
npu_kernel_run,131382430,436393
read_kernel_output,131819054,463405
construct_escape_carry_index,132284783,8606
automaton,132289161,614691
prepare_kernel_input,132293489,363026
construct_combined_index_npu,132689767,1503258
npu_kernel_run,132883002,459989
read_kernel_output,133343231,470498
construct_escape_carry_index,133816013,8977
automaton,133819300,617806
prepare_kernel_input,133825091,334952
construct_combined_index_npu,134193215,1488991
npu_kernel_run,134389987,435943
read_kernel_output,134826160,466771
construct_escape_carry_index,135295196,8686
automaton,135298262,518819
prepare_kernel_input,135303982,345022
construct_combined_index_npu,135682387,1502245
npu_kernel_run,135875000,449248
read_kernel_output,136324479,474455
construct_escape_carry_index,136801158,8046
automaton,136805306,502248
prepare_kernel_input,136809304,342346
construct_combined_index_npu,137184823,1474223
npu_kernel_run,137381885,439600
read_kernel_output,137821875,452765
construct_escape_carry_index,138276824,8686
automaton,138281252,511606
prepare_kernel_input,138285631,340242
construct_combined_index_npu,138659226,1457742
npu_kernel_run,138852571,412709
read_kernel_output,139265510,464197
construct_escape_carry_index,139731861,7724
automaton,139736039,603088
prepare_kernel_input,139739685,344240
construct_combined_index_npu,140117148,1479783
npu_kernel_run,140309571,448898
read_kernel_output,140758699,457243
construct_escape_carry_index,141218186,8016
automaton,141222244,645479
prepare_kernel_input,141226272,337387
construct_combined_index_npu,141597122,1493018
npu_kernel_run,141789996,447525
read_kernel_output,142237761,470749
construct_escape_carry_index,142710684,8736
automaton,142714712,587589
prepare_kernel_input,142719521,337667
construct_combined_index_npu,143090320,1472751
npu_kernel_run,143282644,442395
read_kernel_output,143725269,458726
construct_escape_carry_index,144186249,7795
automaton,144190798,643324
prepare_kernel_input,144194114,335544
construct_combined_index_npu,144563221,1483280
npu_kernel_run,144756506,444679
read_kernel_output,145201416,461581
construct_escape_carry_index,145665211,7935
automaton,145669680,634557
prepare_kernel_input,145673246,340012
construct_combined_index_npu,146046651,1469654
npu_kernel_run,146239145,418620
read_kernel_output,146658005,459918
construct_escape_carry_index,147120238,8536
automaton,147123213,568794
prepare_kernel_input,147128854,354018
construct_combined_index_npu,147516496,2035402
npu_kernel_run,147709039,990049
read_kernel_output,148699329,449879
construct_escape_carry_index,149151462,8747
automaton,149155900,703228
prepare_kernel_input,149160309,358537
construct_combined_index_npu,149552038,1454937
npu_kernel_run,149744441,410225
read_kernel_output,150154906,458185
construct_escape_carry_index,150615536,8215
automaton,150619994,639447
prepare_kernel_input,150623831,349811
construct_combined_index_npu,151007125,1535549
npu_kernel_run,151199708,470929
read_kernel_output,151670878,460740
construct_escape_carry_index,152133892,8476
automaton,152138310,650097
prepare_kernel_input,152142558,367103
construct_combined_index_npu,152542834,1482508
npu_kernel_run,152735367,445581
read_kernel_output,153181179,462102
construct_escape_carry_index,153645545,9038
automaton,153649874,648975
prepare_kernel_input,153654663,337587
construct_combined_index_npu,154025763,1468983
npu_kernel_run,154218026,446493
read_kernel_output,154664749,454518
construct_escape_carry_index,155121451,8977
automaton,155125790,648584
prepare_kernel_input,155130529,331315
construct_combined_index_npu,155494896,1464876
npu_kernel_run,155687290,445461
read_kernel_output,156132981,460068
construct_escape_carry_index,156595284,8606
automaton,156599963,653533
prepare_kernel_input,156603970,322699
construct_combined_index_npu,156959922,1486666
npu_kernel_run,157152215,449969
read_kernel_output,157602415,460349
construct_escape_carry_index,158064998,8516
automaton,158067934,648364
prepare_kernel_input,158073614,339992
construct_combined_index_npu,158446739,1477619
npu_kernel_run,158639322,445521
read_kernel_output,159085074,462212
construct_escape_carry_index,159549430,8176
automaton,159553758,638586
prepare_kernel_input,159557686,333600
construct_combined_index_npu,159924578,1492939
npu_kernel_run,160117232,463445
read_kernel_output,160580907,456682
construct_escape_carry_index,161039844,8626
automaton,161044062,646540
prepare_kernel_input,161048570,335574
construct_combined_index_npu,161417657,1467440
npu_kernel_run,161610190,445561
read_kernel_output,162055992,459036
construct_escape_carry_index,162517132,8957
automaton,162521430,637654
prepare_kernel_input,162526189,325906
construct_combined_index_npu,162885247,1508618
npu_kernel_run,163077931,472051
read_kernel_output,163550213,456090
construct_escape_carry_index,164008558,16441
prepare_kernel_input,164025069,334992
automaton,164035148,644987
construct_combined_index_npu,164394005,1499631
npu_kernel_run,164585356,467243
read_kernel_output,165052839,463635
construct_escape_carry_index,165518829,9247
automaton,165523047,636852
prepare_kernel_input,165528156,332428
construct_combined_index_npu,165893786,1501906
npu_kernel_run,166086470,469937
read_kernel_output,166556648,457473
construct_escape_carry_index,167016456,7975
automaton,167020724,644466
prepare_kernel_input,167024541,337397
construct_combined_index_npu,167395892,1496455
npu_kernel_run,167587544,474024
read_kernel_output,168061799,459257
construct_escape_carry_index,168523140,8887
automaton,168526005,649496
prepare_kernel_input,168532107,327047
construct_combined_index_npu,168892547,1483330
npu_kernel_run,169084870,451262
read_kernel_output,169536373,453836
construct_escape_carry_index,169992493,8567
automaton,169996962,619810
prepare_kernel_input,170001150,341404
construct_combined_index_npu,170376027,1511995
npu_kernel_run,170568411,470899
read_kernel_output,171039550,469126
construct_escape_carry_index,171510870,8736
automaton,171515729,558384
prepare_kernel_input,171519686,335243
construct_combined_index_npu,171888242,1498288
npu_kernel_run,172081166,460610
read_kernel_output,172542016,458015
construct_escape_carry_index,173002315,8857
automaton,173006473,646991
prepare_kernel_input,173011272,341976
construct_combined_index_npu,173386751,1499661
npu_kernel_run,173578803,471631
read_kernel_output,174050664,464758
construct_escape_carry_index,174517566,8225
automaton,174521884,639577
prepare_kernel_input,174525881,327528
construct_combined_index_npu,174886562,1512185
npu_kernel_run,175079045,472633
read_kernel_output,175551918,456692
construct_escape_carry_index,176010874,8476
automaton,176015183,645548
prepare_kernel_input,176019501,345302
construct_combined_index_npu,176398897,1491586
npu_kernel_run,176590408,463836
read_kernel_output,177054474,461161
construct_escape_carry_index,177517869,9308
automaton,177522107,641281
prepare_kernel_input,177527267,329993
construct_combined_index_npu,177890683,1499941
npu_kernel_run,178083236,470058
read_kernel_output,178553524,454749
construct_escape_carry_index,179010547,8576
automaton,179014645,646971
prepare_kernel_input,179019223,338359
construct_combined_index_npu,179390815,1491655
npu_kernel_run,179583017,471491
read_kernel_output,180054738,462162
construct_escape_carry_index,180518994,8256
automaton,180523172,640098
prepare_kernel_input,180527330,321978
construct_combined_index_npu,180882621,1514449
npu_kernel_run,181074994,474666
read_kernel_output,181549900,461021
construct_escape_carry_index,182013455,9068
automaton,182016391,649376
prepare_kernel_input,182022623,341444
construct_combined_index_npu,182397220,1497957
npu_kernel_run,182588721,470649
read_kernel_output,183059600,456592
construct_escape_carry_index,183518286,8716
automaton,183521171,644197
prepare_kernel_input,183527093,334982
construct_combined_index_npu,183895328,1494621
npu_kernel_run,184087861,456752
read_kernel_output,184544854,454678
construct_escape_carry_index,185001746,22743
automaton,185006125,660015
prepare_kernel_input,185024990,331646
construct_combined_index_npu,185390099,1507115
npu_kernel_run,185582372,472562
read_kernel_output,186055165,466831
construct_escape_carry_index,186524010,9338
automaton,186528368,635159
prepare_kernel_input,186533428,330413
construct_combined_index_npu,186897355,1493820
npu_kernel_run,187090008,465239
read_kernel_output,187555477,455901
construct_escape_carry_index,188013572,9197
automaton,188018050,643605
prepare_kernel_input,188022879,334562
construct_combined_index_npu,188391325,1496865
npu_kernel_run,188582736,469647
read_kernel_output,189052623,457774
construct_escape_carry_index,189512461,8306
automaton,189516829,635761
prepare_kernel_input,189520847,334321
construct_combined_index_npu,189888391,1493960
npu_kernel_run,190081075,463374
read_kernel_output,190544690,462142
construct_escape_carry_index,191009016,8296
automaton,191013214,644296
prepare_kernel_input,191017412,331346
construct_combined_index_npu,191382501,1500052
npu_kernel_run,191573732,473765
read_kernel_output,192047727,465789
construct_escape_carry_index,192515550,8196
automaton,192519568,641831
prepare_kernel_input,192523816,325715
construct_combined_index_npu,192882703,1487919
npu_kernel_run,193075147,450360
read_kernel_output,193525737,459307
construct_escape_carry_index,193987288,8356
automaton,193991506,572862
prepare_kernel_input,193995744,341735
construct_combined_index_npu,194370772,1495764
npu_kernel_run,194563025,469316
read_kernel_output,195032582,459216
construct_escape_carry_index,195493922,8737
automaton,195498271,637854
prepare_kernel_input,195502749,330414
construct_combined_index_npu,195866746,1494151
npu_kernel_run,196059320,468895
read_kernel_output,196528445,454528
construct_escape_carry_index,196985157,9298
automaton,196989395,643746
prepare_kernel_input,196994555,328931
construct_combined_index_npu,197361037,1502135
npu_kernel_run,197552799,474506
read_kernel_output,198027545,463846
construct_escape_carry_index,198493495,8596
automaton,198496600,669665
prepare_kernel_input,198502171,327869
construct_combined_index_npu,198863323,1486446
npu_kernel_run,199055676,452304
read_kernel_output,199508210,456241
construct_escape_carry_index,199966666,8415
automaton,199970924,610051
prepare_kernel_input,199975182,334962
construct_combined_index_npu,200349959,1493559
npu_kernel_run,200542112,463294
read_kernel_output,201005637,461311
construct_escape_carry_index,201469022,8195
automaton,201473169,642503
prepare_kernel_input,201477307,333059
construct_combined_index_npu,201843699,1479062
npu_kernel_run,202036403,447705
read_kernel_output,202484348,456762
construct_escape_carry_index,202943284,8847
automaton,202947573,557001
prepare_kernel_input,202952221,337487
construct_combined_index_npu,203322991,1478932
npu_kernel_run,203518390,453706
read_kernel_output,203972337,458235
construct_escape_carry_index,204432586,8155
automaton,204436804,635730
prepare_kernel_input,204440821,327979
construct_combined_index_npu,204802113,1502256
npu_kernel_run,204994476,473935
read_kernel_output,205468652,458124
construct_escape_carry_index,205929051,8586
automaton,205933279,645158
prepare_kernel_input,205937727,333610
construct_combined_index_npu,206304570,1511353
npu_kernel_run,206506260,471019
read_kernel_output,206977520,459998
construct_escape_carry_index,207439682,8667
automaton,207443790,635219
prepare_kernel_input,207448429,334191
construct_combined_index_npu,207816073,1495373
npu_kernel_run,208008296,465408
read_kernel_output,208473945,459697
construct_escape_carry_index,208935867,8135
automaton,208940105,623487
prepare_kernel_input,208944102,334431
construct_combined_index_npu,209311596,1496004
npu_kernel_run,209506895,473233
read_kernel_output,209980358,459989
construct_escape_carry_index,210442411,8185
automaton,210446448,634468
prepare_kernel_input,210450686,323952
construct_combined_index_npu,210807790,1494511
npu_kernel_run,211000023,471650
read_kernel_output,211471904,458395
construct_escape_carry_index,211932523,8897
automaton,211936781,643696
prepare_kernel_input,211941520,327899
construct_combined_index_npu,212302452,1503408
npu_kernel_run,212498502,469706
read_kernel_output,212968439,459708
construct_escape_carry_index,213430180,8116
automaton,213434358,635210
prepare_kernel_input,213438386,334271
construct_combined_index_npu,213806060,1489402
npu_kernel_run,213998824,466921
read_kernel_output,214465976,454267
construct_escape_carry_index,214922367,7915
automaton,214926465,641812
prepare_kernel_input,214930382,332157
construct_combined_index_npu,215295602,1499931
npu_kernel_run,215493776,471129
read_kernel_output,215965136,461220
construct_escape_carry_index,216428500,8396
automaton,216432588,634828
prepare_kernel_input,216436996,325515
construct_combined_index_npu,216795714,1499390
npu_kernel_run,216987786,472432
read_kernel_output,217460458,456312
construct_escape_carry_index,217919004,8276
automaton,217923082,643735
prepare_kernel_input,217927380,334802
construct_combined_index_npu,218295254,1504781
npu_kernel_run,218492176,471350
read_kernel_output,218963756,458997
construct_escape_carry_index,219425047,8516
automaton,219429375,635760
prepare_kernel_input,219433653,333309
construct_combined_index_npu,219800185,1488620
npu_kernel_run,219993059,466751
read_kernel_output,220460051,454708
construct_escape_carry_index,220917214,8005
automaton,220921261,645800
prepare_kernel_input,220925319,330574
construct_combined_index_npu,221288946,1594790
npu_kernel_run,221488432,479405
read_kernel_output,221968067,477943
construct_escape_carry_index,222453354,7854
automaton,222458834,677108
prepare_kernel_input,222461319,385938
construct_combined_index_npu,222884137,1551078
npu_kernel_run,223081900,447515
read_kernel_output,223529856,477130
automaton,224012978,646750
construct_escape_carry_index,224013990,7283
prepare_kernel_input,224021363,379847
construct_combined_index_npu,224435445,1172463
npu_kernel_run,224633168,466561
read_kernel_output,225100020,471049
automaton,225579445,628296
read_kernel_output,225608119,202232
automaton,226207931,177946
