task,start_ns,duration_ns
npu_kernel_run,48188137,453888
read_kernel_output,48642285,465399
construct_escape_carry_index,49110980,8226
automaton,49114156,1189407
prepare_kernel_input,49119306,331556
construct_combined_index_npu,49484225,1449758
npu_kernel_run,49678171,410906
read_kernel_output,50089318,455560
construct_escape_carry_index,50547894,9508
automaton,50551120,1271501
prepare_kernel_input,50557502,343289
construct_combined_index_npu,50934184,1437905
npu_kernel_run,51128180,406828
read_kernel_output,51535239,463525
construct_escape_carry_index,52001690,9287
automaton,52004054,1187914
prepare_kernel_input,52011087,327960
construct_combined_index_npu,52372239,1472522
npu_kernel_run,52566697,441804
read_kernel_output,53008742,459928
construct_escape_carry_index,53471516,6702
automaton,53474852,1182984
prepare_kernel_input,53478318,327900
construct_combined_index_npu,53844921,1500433
npu_kernel_run,54051411,450440
read_kernel_output,54502042,469917
construct_escape_carry_index,54975135,7605
automaton,54977179,1279837
prepare_kernel_input,54982850,329372
construct_combined_index_npu,55345535,1472571
npu_kernel_run,55540192,448638
read_kernel_output,55989070,458476
construct_escape_carry_index,56450221,9027
automaton,56452525,1234151
prepare_kernel_input,56459358,325715
construct_combined_index_npu,56818316,1484263
npu_kernel_run,57009828,455981
read_kernel_output,57466050,466340
construct_escape_carry_index,57935506,8116
automaton,57938923,1246394
prepare_kernel_input,57943722,325765
construct_combined_index_npu,58302760,1479303
npu_kernel_run,58497488,446072
read_kernel_output,58943800,457965
construct_escape_carry_index,59404831,9308
automaton,59407005,1392029
prepare_kernel_input,59414239,334862
construct_combined_index_npu,59782244,1493400
npu_kernel_run,59980719,452615
read_kernel_output,60433584,466381
construct_escape_carry_index,60902580,10189
automaton,60906527,1335302
prepare_kernel_input,60912869,329302
construct_combined_index_npu,61275835,1460598
npu_kernel_run,61469871,443317
read_kernel_output,61913449,454739
construct_escape_carry_index,62370803,8436
automaton,62374399,1158659
prepare_kernel_input,62379339,324072
construct_combined_index_npu,62736623,1496146
npu_kernel_run,62942903,440081
read_kernel_output,63383215,468244
construct_escape_carry_index,63854705,11492
automaton,63857871,1215155
prepare_kernel_input,63866297,333139
construct_combined_index_npu,64232940,1463784
npu_kernel_run,64427166,444339
read_kernel_output,64871746,457694
construct_escape_carry_index,65332045,8937
automaton,65335612,1209665
prepare_kernel_input,65341082,322660
construct_combined_index_npu,65696944,1476559
npu_kernel_run,65889999,428108
read_kernel_output,66318278,460029
construct_escape_carry_index,66780852,9838
automaton,66784308,1212079
prepare_kernel_input,66790790,348869
construct_combined_index_npu,67173693,1480436
npu_kernel_run,67367660,447705
read_kernel_output,67815626,465138
construct_escape_carry_index,68283579,9538
automaton,68286625,1261202
prepare_kernel_input,68293268,327809
construct_combined_index_npu,68654340,1449918
npu_kernel_run,68855209,407700
read_kernel_output,69263149,457665
construct_escape_carry_index,69723669,10119
automaton,69727116,1214764
prepare_kernel_input,69733888,337247
construct_combined_index_npu,70104408,1480937
npu_kernel_run,70299376,443618
read_kernel_output,70743225,471300
construct_escape_carry_index,71217030,8997
automaton,71220356,1182493
prepare_kernel_input,71226147,326236
construct_combined_index_npu,71585525,1478192
npu_kernel_run,71779943,430282
read_kernel_output,72210476,461822
construct_escape_carry_index,72674823,9838
automaton,72678339,1178536
prepare_kernel_input,72684761,345523
construct_combined_index_npu,73063897,1502238
npu_kernel_run,73257894,445381
read_kernel_output,73703506,483242
construct_escape_carry_index,74192018,8606
automaton,74192429,1156784
prepare_kernel_input,74200725,331756
construct_combined_index_npu,74566345,1471259
npu_kernel_run,74763417,425063
read_kernel_output,75188710,458907
construct_escape_carry_index,75650783,8676
automaton,75652707,1223631
prepare_kernel_input,75659560,344440
construct_combined_index_npu,76037754,1502307
npu_kernel_run,76232432,461822
read_kernel_output,76694484,466431
construct_escape_carry_index,77163891,9898
automaton,77166396,1173536
prepare_kernel_input,77173890,333129
construct_combined_index_npu,77540211,1469205
npu_kernel_run,77733907,436585
read_kernel_output,78170742,460500
construct_escape_carry_index,78633747,9367
automaton,78636121,1214484
prepare_kernel_input,78643225,332988
construct_combined_index_npu,79009606,1499322
npu_kernel_run,79203543,462433
read_kernel_output,79666217,470148
construct_escape_carry_index,80138889,9047
automaton,80142887,1182363
prepare_kernel_input,80148037,327799
construct_combined_index_npu,80509078,1450750
npu_kernel_run,80703436,396919
read_kernel_output,81100596,457774
construct_escape_carry_index,81560985,10620
automaton,81563289,1242226
prepare_kernel_input,81571705,354309
construct_combined_index_npu,81960009,1516434
npu_kernel_run,82159054,399024
read_kernel_output,82558318,487822
automaton,83056169,1275018
construct_escape_carry_index,83057201,13505
prepare_kernel_input,83070887,359178
construct_combined_index_npu,83478406,1968378
npu_kernel_run,83677592,853322
read_kernel_output,84533729,506898
automaton,85060915,1193584
construct_escape_carry_index,85067167,9297
prepare_kernel_input,85076585,326747
construct_combined_index_npu,85447555,1581878
npu_kernel_run,85644357,500996
read_kernel_output,86145904,479355
construct_escape_carry_index,86631932,8516
automaton,86633475,1256132
prepare_kernel_input,86640628,352967
construct_combined_index_npu,87029773,1544367
npu_kernel_run,87226826,466040
read_kernel_output,87693407,491478
construct_escape_carry_index,88189694,8496
automaton,88192559,1236476
prepare_kernel_input,88198360,339992
construct_combined_index_npu,88574350,1541241
npu_kernel_run,88771543,437286
read_kernel_output,89209259,513100
construct_escape_carry_index,89727608,8857
automaton,89729773,1183124
prepare_kernel_input,89736646,344510
construct_combined_index_npu,90116002,1530270
npu_kernel_run,90312874,461371
read_kernel_output,90774696,484064
construct_escape_carry_index,91263800,7995
automaton,91266344,1403992
prepare_kernel_input,91271965,339561
construct_combined_index_npu,91646422,1502468
npu_kernel_run,91848714,418020
read_kernel_output,92267125,480988
construct_escape_carry_index,92752401,8306
automaton,92755617,1174007
prepare_kernel_input,92760887,353909
construct_combined_index_npu,93149100,1540469
npu_kernel_run,93346112,459238
read_kernel_output,93805780,493242
construct_escape_carry_index,94303651,7975
automaton,94306045,1213923
prepare_kernel_input,94311806,342657
construct_combined_index_npu,94689780,1547943
npu_kernel_run,94896320,451513
read_kernel_output,95348273,493122
construct_escape_carry_index,95845382,37451
automaton,95860671,1208783
prepare_kernel_input,95883685,318792
construct_combined_index_npu,96237954,1478262
npu_kernel_run,96432672,433769
read_kernel_output,96867102,458736
construct_escape_carry_index,97333222,8296
automaton,97333583,1206258
prepare_kernel_input,97341618,340874
construct_combined_index_npu,97716376,1483882
npu_kernel_run,97917907,431314
read_kernel_output,98349451,459118
construct_escape_carry_index,98812486,9418
automaton,98815251,1235223
prepare_kernel_input,98822004,344721
construct_combined_index_npu,99200449,1541631
npu_kernel_run,99394505,434892
read_kernel_output,99829637,523689
construct_escape_carry_index,100356903,10500
automaton,100359778,1233089
prepare_kernel_input,100367503,341304
construct_combined_index_npu,100742281,1497107
npu_kernel_run,100942799,435763
read_kernel_output,101378803,464808
construct_escape_carry_index,101847378,9397
automaton,101850243,1216878
prepare_kernel_input,101856876,349109
construct_combined_index_npu,102239568,1473263
npu_kernel_run,102434236,428670
read_kernel_output,102863146,460860
construct_escape_carry_index,103326461,8596
automaton,103330138,1212750
prepare_kernel_input,103335168,344600
construct_combined_index_npu,103712981,1462953
npu_kernel_run,103912728,414142
read_kernel_output,104327101,457604
construct_escape_carry_index,104787430,8877
automaton,104789715,1299965
prepare_kernel_input,104796407,346074
construct_combined_index_npu,105176114,1591927
npu_kernel_run,105370642,445231
read_kernel_output,105816634,529310
automaton,106361904,1092964
construct_escape_carry_index,106371652,9548
prepare_kernel_input,106381310,343399
construct_combined_index_npu,106769043,1574744
npu_kernel_run,106982336,496437
read_kernel_output,107479434,479887
construct_escape_carry_index,107965663,7564
automaton,107968157,1107732
prepare_kernel_input,107973407,334432
construct_combined_index_npu,108344047,1551821
npu_kernel_run,108539266,464597
read_kernel_output,109004384,480588
construct_escape_carry_index,109490933,8186
automaton,109493458,1145594
prepare_kernel_input,109499299,347767
construct_combined_index_npu,109896078,1571508
npu_kernel_run,110088903,474245
read_kernel_output,110563569,503300
construct_escape_carry_index,111072200,8435
automaton,111075887,1156163
prepare_kernel_input,111080826,352005
construct_combined_index_npu,111467957,1520371
npu_kernel_run,111663476,438528
read_kernel_output,112102575,480308
construct_escape_carry_index,112587822,8175
automaton,112591409,1140213
prepare_kernel_input,112596178,356593
construct_combined_index_npu,112988529,1474014
npu_kernel_run,113183427,420855
read_kernel_output,113604682,472553
construct_escape_carry_index,114081974,8075
automaton,114085841,1171963
prepare_kernel_input,114090229,337999
construct_combined_index_npu,114462743,1532043
npu_kernel_run,114657741,471130
read_kernel_output,115129412,466631
construct_escape_carry_index,115601003,7834
automaton,115604349,1151374
prepare_kernel_input,115609018,350822
construct_combined_index_npu,115995017,1526984
npu_kernel_run,116189464,470929
read_kernel_output,116660814,468866
construct_escape_carry_index,117134228,8126
automaton,117138476,1582269
prepare_kernel_input,117142534,345282
construct_combined_index_npu,117522401,1614560
npu_kernel_run,117717991,469547
read_kernel_output,118187958,465019
automaton,118721055,1163347
construct_escape_carry_index,118739049,7585
prepare_kernel_input,118746714,354960
construct_combined_index_npu,119137171,1540349
npu_kernel_run,119332310,465028
read_kernel_output,119797719,487310
automaton,120292293,1296698
construct_escape_carry_index,120294126,9608
prepare_kernel_input,120303814,337979
construct_combined_index_npu,120677911,1522345
npu_kernel_run,120880914,459027
read_kernel_output,121340372,468945
automaton,121816601,1173326
construct_escape_carry_index,121820759,8586
prepare_kernel_input,121829476,333750
construct_combined_index_npu,122200526,1505484
npu_kernel_run,122396146,462503
read_kernel_output,122858910,463646
construct_escape_carry_index,123327345,9618
automaton,123328106,1185679
prepare_kernel_input,123337063,335303
construct_combined_index_npu,123706160,1475907
npu_kernel_run,123905707,424391
read_kernel_output,124330339,458175
construct_escape_carry_index,124792421,8276
automaton,124793934,1259659
prepare_kernel_input,124800797,347056
construct_combined_index_npu,125182268,1519930
npu_kernel_run,125377677,436394
read_kernel_output,125814311,490176
construct_escape_carry_index,126313033,9578
automaton,126313534,1272604
prepare_kernel_input,126322712,343278
construct_combined_index_npu,126702459,1547723
npu_kernel_run,126901925,476450
read_kernel_output,127379006,473635
construct_escape_carry_index,127857370,8686
automaton,127860175,1260701
prepare_kernel_input,127866156,347847
construct_combined_index_npu,128250442,1495124
npu_kernel_run,128445982,448106
read_kernel_output,128894459,463585
construct_escape_carry_index,129362563,8335
automaton,129365158,1239140
prepare_kernel_input,129370989,341034
construct_combined_index_npu,129745726,1522496
npu_kernel_run,129947638,458956
read_kernel_output,130406975,473043
construct_escape_carry_index,130884677,8466
automaton,130887142,1219162
prepare_kernel_input,130893253,339882
construct_combined_index_npu,131268432,1489954
npu_kernel_run,131464292,440642
read_kernel_output,131905315,467583
construct_escape_carry_index,132377717,8206
automaton,132379470,1210897
prepare_kernel_input,132386013,339080
construct_combined_index_npu,132758636,1538566
npu_kernel_run,132958955,458405
read_kernel_output,133417741,491238
construct_escape_carry_index,133914078,8727
automaton,133915802,1141025
prepare_kernel_input,133922905,339822
construct_combined_index_npu,134297643,1510413
npu_kernel_run,134492992,455761
read_kernel_output,134949273,466922
construct_escape_carry_index,135421145,8907
automaton,135422056,1124665
prepare_kernel_input,135430182,344480
construct_combined_index_npu,135808226,1613757
npu_kernel_run,136009726,551181
read_kernel_output,136561318,472573
construct_escape_carry_index,137038790,8736
automaton,137039772,1233680
prepare_kernel_input,137047636,339922
construct_combined_index_npu,137422194,1578952
npu_kernel_run,137617262,519171
read_kernel_output,138136834,468524
construct_escape_carry_index,138609887,8115
automaton,138611230,1205606
prepare_kernel_input,138618082,349561
construct_combined_index_npu,139001296,1583511
npu_kernel_run,139196114,522988
read_kernel_output,139719513,481589
construct_escape_carry_index,140206562,8266
automaton,140209117,1212260
prepare_kernel_input,140214928,334813
construct_combined_index_npu,140584947,1564194
npu_kernel_run,140780216,502469
read_kernel_output,141283236,469366
construct_escape_carry_index,141757722,8356
automaton,141759616,1231596
prepare_kernel_input,141766178,349450
construct_combined_index_npu,142149342,1586436
npu_kernel_run,142344410,529139
read_kernel_output,142873950,469948
construct_escape_carry_index,143349699,9027
automaton,143351061,1221256
prepare_kernel_input,143358826,342106
construct_combined_index_npu,143735988,1559796
npu_kernel_run,143937599,490065
read_kernel_output,144428075,480848
construct_escape_carry_index,144914464,8035
automaton,144916417,1211619
prepare_kernel_input,144922579,339672
construct_combined_index_npu,145295974,1589873
npu_kernel_run,145490642,530342
read_kernel_output,146021515,467653
construct_escape_carry_index,146494317,8056
automaton,146496021,1215225
prepare_kernel_input,146502473,348969
construct_combined_index_npu,146885987,1585154
npu_kernel_run,147080464,525182
read_kernel_output,147606047,478975
construct_escape_carry_index,148089590,9188
automaton,148091213,1205016
prepare_kernel_input,148098858,338669
construct_combined_index_npu,148471512,1572079
npu_kernel_run,148666169,521215
read_kernel_output,149187784,465479
construct_escape_carry_index,149658383,8436
automaton,149659094,1231115
prepare_kernel_input,149666919,342397
construct_combined_index_npu,150043801,1574894
npu_kernel_run,150239210,517477
read_kernel_output,150757098,472102
construct_escape_carry_index,151234029,8766
automaton,151235081,1239741
prepare_kernel_input,151242875,342177
construct_combined_index_npu,151618976,1527475
npu_kernel_run,151813974,471721
read_kernel_output,152285935,461913
construct_escape_carry_index,152752056,7674
automaton,152754160,1236715
prepare_kernel_input,152759830,351835
construct_combined_index_npu,153146651,1553835
npu_kernel_run,153341920,504262
read_kernel_output,153846443,457985
construct_escape_carry_index,154308595,8166
automaton,154311020,1140925
prepare_kernel_input,154316841,350272
construct_combined_index_npu,154700746,1569214
npu_kernel_run,154900173,511456
read_kernel_output,155411879,465860
construct_escape_carry_index,155882077,8065
automaton,155884542,1145974
prepare_kernel_input,155890232,345323
construct_combined_index_npu,156270150,1193063
npu_kernel_run,156465579,499604
read_kernel_output,156965443,460560
automaton,157432665,1149552
read_kernel_output,157463413,252177
automaton,158582377,462644
