task,start_ns,duration_ns
read_kernel_output,75603159,374777
construct_escape_carry_index,75980180,7805
automaton,75984779,986312
prepare_kernel_input,75988085,313833
construct_combined_index_npu,76335090,1240632
npu_kernel_run,76530649,440852
read_kernel_output,76971742,243519
construct_escape_carry_index,77217636,7474
automaton,77222014,722644
prepare_kernel_input,77225210,317520
construct_combined_index_npu,77575872,1383992
npu_kernel_run,77769467,442866
read_kernel_output,78212614,392931
construct_escape_carry_index,78607860,7193
automaton,78612549,1054089
prepare_kernel_input,78615154,311678
construct_combined_index_npu,78960054,1355369
npu_kernel_run,79152297,414984
read_kernel_output,79567521,383975
construct_escape_carry_index,79953720,8396
automaton,79958178,1161432
prepare_kernel_input,79962216,320184
construct_combined_index_npu,80315633,1390915
npu_kernel_run,80513777,435171
read_kernel_output,80949189,384956
construct_escape_carry_index,81336490,7404
automaton,81339806,1120825
prepare_kernel_input,81343994,329502
construct_combined_index_npu,81706698,1358304
npu_kernel_run,81899041,439099
read_kernel_output,82338380,365049
construct_escape_carry_index,82705694,8255
automaton,82709842,1120094
prepare_kernel_input,82714039,317870
construct_combined_index_npu,83065162,1306256
npu_kernel_run,83258477,414803
read_kernel_output,83673520,337217
construct_escape_carry_index,84012951,7785
automaton,84017510,1039582
prepare_kernel_input,84020846,317629
construct_combined_index_npu,84371568,1326453
npu_kernel_run,84567888,441774
read_kernel_output,85009903,330694
construct_escape_carry_index,85342951,7053
automaton,85347219,1070230
prepare_kernel_input,85350105,314894
construct_combined_index_npu,85698182,1336782
npu_kernel_run,85890725,441754
read_kernel_output,86332719,350702
construct_escape_carry_index,86685655,7995
automaton,86690114,1015917
prepare_kernel_input,86693751,308091
construct_combined_index_npu,87035105,1334869
npu_kernel_run,87227508,414001
read_kernel_output,87641750,371902
construct_escape_carry_index,88015896,7304
automaton,88020264,1019314
prepare_kernel_input,88023300,313592
construct_combined_index_npu,88370174,1364586
npu_kernel_run,88568489,442305
read_kernel_output,89011034,364298
construct_escape_carry_index,89377496,8015
automaton,89380912,1006600
prepare_kernel_input,89385641,316046
construct_combined_index_npu,89734910,1387579
npu_kernel_run,89927273,442045
read_kernel_output,90369548,395767
construct_escape_carry_index,90767850,8335
automaton,90770775,1108993
prepare_kernel_input,90776306,313091
construct_combined_index_npu,91122689,1366610
npu_kernel_run,91315223,445491
read_kernel_output,91760954,365800
construct_escape_carry_index,92128989,8626
automaton,92132265,1124923
prepare_kernel_input,92137715,318641
construct_combined_index_npu,92489439,1387448
npu_kernel_run,92680399,441303
read_kernel_output,93121943,393542
construct_escape_carry_index,93518070,7544
automaton,93523561,1051324
prepare_kernel_input,93525725,318040
construct_combined_index_npu,93877178,1352923
npu_kernel_run,94070553,418109
read_kernel_output,94488913,382642
construct_escape_carry_index,94873939,7815
automaton,94878107,1215715
prepare_kernel_input,94881854,315105
construct_combined_index_npu,95230252,1339017
npu_kernel_run,95423206,415073
read_kernel_output,95838520,362584
construct_escape_carry_index,96203709,7775
automaton,96208097,1151554
prepare_kernel_input,96211594,324502
construct_combined_index_npu,96569429,1365658
npu_kernel_run,96762043,442184
read_kernel_output,97204468,362784
construct_escape_carry_index,97569737,7124
automaton,97574296,1124923
prepare_kernel_input,97576971,325073
construct_combined_index_npu,97935357,1346000
npu_kernel_run,98127921,427146
read_kernel_output,98555307,372273
construct_escape_carry_index,98930305,7674
automaton,98934673,1050763
prepare_kernel_input,98938080,310215
construct_combined_index_npu,99281558,1319340
npu_kernel_run,99481525,401598
read_kernel_output,99883364,358085
construct_escape_carry_index,100243804,7414
automaton,100248272,1146073
prepare_kernel_input,100251318,316487
construct_combined_index_npu,100601158,1401786
npu_kernel_run,100800024,436904
read_kernel_output,101237169,396548
construct_escape_carry_index,101636382,7384
automaton,101640670,1166041
prepare_kernel_input,101643866,326036
construct_combined_index_npu,102003144,1312558
