task,start_ns,duration_ns
npu_kernel_run,33140052,441503
read_kernel_output,33581946,463896
construct_escape_carry_index,34050521,7414
automaton,34051733,1319661
prepare_kernel_input,34058015,331295
construct_combined_index_npu,34424256,1487148
npu_kernel_run,34627560,435783
read_kernel_output,35063733,461301
construct_escape_carry_index,35529453,7023
automaton,35531276,1336383
prepare_kernel_input,35536576,340393
construct_combined_index_npu,35911544,1554114
npu_kernel_run,36108887,485166
read_kernel_output,36594483,491238
construct_escape_carry_index,37090750,7314
automaton,37091993,1435399
prepare_kernel_input,37098144,333881
construct_combined_index_npu,37465868,1520300
npu_kernel_run,37667489,469256
read_kernel_output,38137176,460820
construct_escape_carry_index,38602434,8286
automaton,38606121,1370848
prepare_kernel_input,38610820,341004
construct_combined_index_npu,38986319,1469845
npu_kernel_run,39183170,442756
read_kernel_output,39626327,453446
construct_escape_carry_index,40084462,7304
automaton,40086906,1333428
prepare_kernel_input,40091836,329702
construct_combined_index_npu,40456364,1544636
npu_kernel_run,40671640,482211
read_kernel_output,41154552,454258
construct_escape_carry_index,41615412,7624
automaton,41617145,1357673
prepare_kernel_input,41623147,341925
construct_combined_index_npu,42001230,1485414
npu_kernel_run,42197200,452144
read_kernel_output,42649735,456712
construct_escape_carry_index,43110895,7254
automaton,43113881,1395474
prepare_kernel_input,43118229,334191
construct_combined_index_npu,43486825,1505923
npu_kernel_run,43690519,456121
read_kernel_output,44147041,460229
construct_escape_carry_index,44611548,6893
automaton,44614393,1352744
prepare_kernel_input,44618541,340142
construct_combined_index_npu,44993018,1484152
npu_kernel_run,45190020,434581
read_kernel_output,45624991,474797
construct_escape_carry_index,46104757,6542
automaton,46106881,1386828
prepare_kernel_input,46111389,331476
construct_combined_index_npu,46477340,1451300
npu_kernel_run,46678560,414513
read_kernel_output,47093393,452605
construct_escape_carry_index,47549033,6533
automaton,47551067,1465036
prepare_kernel_input,47555666,338770
construct_combined_index_npu,47928931,1484001
npu_kernel_run,48125892,411257
read_kernel_output,48537379,479906
automaton,49025821,1319902
construct_escape_carry_index,49028066,7374
prepare_kernel_input,49035530,341354
construct_combined_index_npu,49413203,1477499
npu_kernel_run,49609563,445592
read_kernel_output,50055415,449609
construct_escape_carry_index,50508631,7223
automaton,50510504,1307529
prepare_kernel_input,50515954,340313
construct_combined_index_npu,50891002,1455819
npu_kernel_run,51087293,444920
read_kernel_output,51532453,443888
construct_escape_carry_index,51979277,6382
automaton,51981511,1318690
prepare_kernel_input,51985739,327889
construct_combined_index_npu,52347011,1451851
npu_kernel_run,52543552,433949
read_kernel_output,52977742,439269
construct_escape_carry_index,53420267,7164
automaton,53424976,1242155
prepare_kernel_input,53427531,337567
construct_combined_index_npu,53799032,1457652
npu_kernel_run,53995293,436564
read_kernel_output,54432097,447515
construct_escape_carry_index,54882468,7434
automaton,54886355,1205125
prepare_kernel_input,54889982,333439
construct_combined_index_npu,55256884,1478181
npu_kernel_run,55452955,444058
read_kernel_output,55897253,451633
construct_escape_carry_index,56351902,6211
automaton,56355138,1183424
prepare_kernel_input,56358224,342446
construct_combined_index_npu,56735255,1456710
npu_kernel_run,56931005,410575
read_kernel_output,57341941,458585
construct_escape_carry_index,57804033,7444
automaton,57807279,1205947
prepare_kernel_input,57811557,347045
construct_combined_index_npu,58192156,1422625
npu_kernel_run,58388486,408552
read_kernel_output,58797278,438658
construct_escape_carry_index,59239102,6312
automaton,59242639,1171521
prepare_kernel_input,59245524,335053
construct_combined_index_npu,59615082,1462561
npu_kernel_run,59817223,442075
read_kernel_output,60259538,440973
construct_escape_carry_index,60703707,7354
automaton,60706522,1171923
prepare_kernel_input,60711141,333219
construct_combined_index_npu,61077833,1431753
npu_kernel_run,61274464,410355
read_kernel_output,61685060,437546
construct_escape_carry_index,62125441,7624
automaton,62130010,1192010
prepare_kernel_input,62133165,342287
construct_combined_index_npu,62509887,1469163
npu_kernel_run,62712609,433769
read_kernel_output,63146619,438297
construct_escape_carry_index,63587852,6843
automaton,63591298,1238749
prepare_kernel_input,63594775,350712
construct_combined_index_npu,63979240,1430200
npu_kernel_run,64175992,410204
read_kernel_output,64586427,444439
construct_escape_carry_index,65034372,6863
automaton,65036306,1205927
prepare_kernel_input,65041386,334120
construct_combined_index_npu,65409601,1458413
npu_kernel_run,65605981,450701
read_kernel_output,66056933,428078
construct_escape_carry_index,66488538,7223
automaton,66492265,1154509
prepare_kernel_input,66495841,338590
construct_combined_index_npu,66868234,1451050
npu_kernel_run,67064775,436164
read_kernel_output,67501169,439891
construct_escape_carry_index,67943805,7494
automaton,67947321,1166132
prepare_kernel_input,67951459,334121
construct_combined_index_npu,68319464,1451180
npu_kernel_run,68515634,444469
read_kernel_output,68960344,428348
construct_escape_carry_index,69391468,7424
automaton,69395044,1187132
prepare_kernel_input,69399002,338188
construct_combined_index_npu,69770804,1576686
npu_kernel_run,69967665,443788
read_kernel_output,70411694,469736
automaton,70891189,1429659
construct_escape_carry_index,70894696,11682
prepare_kernel_input,70906498,396548
construct_combined_index_npu,71347781,1658601
npu_kernel_run,71556776,469266
read_kernel_output,72026472,513079
construct_escape_carry_index,72543889,11702
automaton,72547887,1459725
prepare_kernel_input,72555742,406617
construct_combined_index_npu,73006523,1691763
npu_kernel_run,73217070,461952
read_kernel_output,73679323,527886
construct_escape_carry_index,74210766,11762
automaton,74219963,1285868
prepare_kernel_input,74222618,415124
construct_combined_index_npu,74698968,1460216
npu_kernel_run,74866103,457794
read_kernel_output,75324238,451242
construct_escape_carry_index,75781401,7925
automaton,75783285,1239049
prepare_kernel_input,75789446,336305
construct_combined_index_npu,76159375,1479813
npu_kernel_run,76355775,454939
read_kernel_output,76811025,442195
construct_escape_carry_index,77256866,7725
automaton,77260163,1234230
prepare_kernel_input,77264691,335413
construct_combined_index_npu,77639359,1482158
npu_kernel_run,77833926,454628
read_kernel_output,78288795,452263
construct_escape_carry_index,78744855,7394
automaton,78747941,1239761
prepare_kernel_input,78752350,335824
construct_combined_index_npu,79121707,1481256
npu_kernel_run,79318128,452073
read_kernel_output,79770472,451642
construct_escape_carry_index,80225220,7775
automaton,80228897,1188193
prepare_kernel_input,80233105,336004
construct_combined_index_npu,80603124,1487478
npu_kernel_run,80803552,453396
read_kernel_output,81257188,449208
construct_escape_carry_index,81709362,13365
automaton,81713550,1182753
prepare_kernel_input,81722827,334582
construct_combined_index_npu,82090792,1443415
npu_kernel_run,82276823,422197
read_kernel_output,82699311,449488
construct_escape_carry_index,83151695,12634
automaton,83154640,1173926
prepare_kernel_input,83164429,335884
construct_combined_index_npu,83534337,1473842
npu_kernel_run,83724346,442215
read_kernel_output,84166821,452795
construct_escape_carry_index,84622291,15299
automaton,84625156,1172073
prepare_kernel_input,84637700,337287
construct_combined_index_npu,85008400,1438165
npu_kernel_run,85194832,408621
read_kernel_output,85603714,457263
construct_escape_carry_index,86063672,13045
automaton,86066207,1181861
prepare_kernel_input,86076817,336375
construct_combined_index_npu,86446675,1443014
npu_kernel_run,86639649,417268
read_kernel_output,87057298,437906
construct_escape_carry_index,87497829,14808
automaton,87503570,1211778
prepare_kernel_input,87512738,343598
construct_combined_index_npu,87889799,1414561
npu_kernel_run,88074859,396659
read_kernel_output,88471758,446623
construct_escape_carry_index,88920515,12814
automaton,88924994,1223179
prepare_kernel_input,88933419,337498
construct_combined_index_npu,89304500,1429328
npu_kernel_run,89490261,400185
read_kernel_output,89890697,449949
construct_escape_carry_index,90343111,14136
automaton,90347158,1224512
prepare_kernel_input,90357358,343198
construct_combined_index_npu,90733929,1459004
npu_kernel_run,90919779,437296
read_kernel_output,91357546,450009
construct_escape_carry_index,91809890,13736
automaton,91814779,1205015
prepare_kernel_input,91823726,335794
construct_combined_index_npu,92193123,1459746
npu_kernel_run,92378193,436594
read_kernel_output,92815047,451082
construct_escape_carry_index,93268774,14818
automaton,93272801,1243057
prepare_kernel_input,93283692,330253
construct_combined_index_npu,93653009,1448895
npu_kernel_run,93837988,435272
read_kernel_output,94273521,443857
construct_escape_carry_index,94719543,12784
automaton,94724722,1245792
prepare_kernel_input,94732417,336034
construct_combined_index_npu,95102015,1422094
npu_kernel_run,95286583,406217
read_kernel_output,95693070,442225
construct_escape_carry_index,96137620,14617
automaton,96140735,1249429
prepare_kernel_input,96152428,338529
construct_combined_index_npu,96524239,1481577
npu_kernel_run,96727042,440602
read_kernel_output,97167885,444559
construct_escape_carry_index,97615570,11662
automaton,97618014,1237627
prepare_kernel_input,97627332,344821
construct_combined_index_npu,98006007,1432244
npu_kernel_run,98191988,418360
read_kernel_output,98610608,444840
construct_escape_carry_index,99057882,13135
automaton,99060758,1149290
prepare_kernel_input,99071117,333971
construct_combined_index_npu,99438381,1454746
npu_kernel_run,99624923,429651
read_kernel_output,100054815,443887
construct_escape_carry_index,100500957,14106
automaton,100503542,1193473
prepare_kernel_input,100515164,344550
construct_combined_index_npu,100893267,1449928
npu_kernel_run,101078938,426735
read_kernel_output,101505914,451622
construct_escape_carry_index,101960312,12273
automaton,101964570,1205846
prepare_kernel_input,101972685,337377
construct_combined_index_npu,102343305,1424579
npu_kernel_run,102529496,397741
read_kernel_output,102927478,444298
construct_escape_carry_index,103374101,12183
automaton,103376545,1173626
prepare_kernel_input,103386394,348017
construct_combined_index_npu,103768014,1468442
npu_kernel_run,103953394,421556
read_kernel_output,104375191,475487
construct_escape_carry_index,104855407,7645
automaton,104858283,1207579
prepare_kernel_input,104863152,339350
construct_combined_index_npu,105236667,1422986
npu_kernel_run,105433068,403161
read_kernel_output,105836419,439129
construct_escape_carry_index,106277762,11863
automaton,106281900,1115045
prepare_kernel_input,106289725,329532
construct_combined_index_npu,106659854,1390645
npu_kernel_run,106844532,392471
read_kernel_output,107237244,435812
construct_escape_carry_index,107675100,13225
automaton,107679609,1131606
prepare_kernel_input,107688425,328891
construct_combined_index_npu,108050649,1422967
npu_kernel_run,108235137,412639
read_kernel_output,108648007,443357
construct_escape_carry_index,109093508,12594
automaton,109097736,1164458
prepare_kernel_input,109106202,334161
construct_combined_index_npu,109473726,1454546
npu_kernel_run,109664175,425233
read_kernel_output,110089639,451702
construct_escape_carry_index,110543415,13856
automaton,110547473,1140884
prepare_kernel_input,110557372,337597
construct_combined_index_npu,110928412,1425762
npu_kernel_run,111113081,408661
read_kernel_output,111521972,449138
construct_escape_carry_index,111973164,13886
automaton,111976170,1201117
prepare_kernel_input,111987151,333970
construct_combined_index_npu,112354284,1452261
npu_kernel_run,112540505,435573
read_kernel_output,112976338,441984
construct_escape_carry_index,113420487,12593
automaton,113425195,1190568
prepare_kernel_input,113433180,340223
construct_combined_index_npu,113806676,1495022
npu_kernel_run,114013726,414393
read_kernel_output,114429050,468345
automaton,114906321,1174588
construct_escape_carry_index,114906822,7455
prepare_kernel_input,114914367,351623
construct_combined_index_npu,115302018,1460938
npu_kernel_run,115496606,415725
read_kernel_output,115912581,452164
construct_escape_carry_index,116368812,8216
automaton,116370345,1182112
prepare_kernel_input,116377138,352025
construct_combined_index_npu,116763167,1464454
npu_kernel_run,116958085,437786
read_kernel_output,117396112,453606
construct_escape_carry_index,117852483,7504
automaton,117857332,1228790
prepare_kernel_input,117860088,333539
construct_combined_index_npu,118227802,1441822
npu_kernel_run,118422419,404955
read_kernel_output,118827694,450040
construct_escape_carry_index,119280880,8706
automaton,119284477,1177112
prepare_kernel_input,119289686,335123
construct_combined_index_npu,119669844,1443084
npu_kernel_run,119862698,438378
read_kernel_output,120301316,432507
construct_escape_carry_index,120736618,7664
automaton,120740676,1189475
prepare_kernel_input,120744383,334321
construct_combined_index_npu,121113089,1460136
npu_kernel_run,121307796,440702
read_kernel_output,121748739,446973
construct_escape_carry_index,122199129,7835
automaton,122202605,1187412
prepare_kernel_input,122207064,332397
construct_combined_index_npu,122573415,1468813
npu_kernel_run,122771349,436554
read_kernel_output,123208134,454898
construct_escape_carry_index,123666048,7905
automaton,123669905,1172684
prepare_kernel_input,123674053,334151
construct_combined_index_npu,124042389,1436081
npu_kernel_run,124237116,413952
read_kernel_output,124651308,443708
construct_escape_carry_index,125097701,7594
automaton,125101458,1224121
prepare_kernel_input,125105395,339461
construct_combined_index_npu,125478660,1475536
npu_kernel_run,125685841,432467
read_kernel_output,126118548,444028
construct_escape_carry_index,126565682,7675
automaton,126569129,1196889
prepare_kernel_input,126573467,346925
construct_combined_index_npu,126954426,1467430
npu_kernel_run,127149404,441373
read_kernel_output,127591018,449037
construct_escape_carry_index,128043552,7915
automaton,128045566,1184546
prepare_kernel_input,128051557,336455
construct_combined_index_npu,128422057,1476858
npu_kernel_run,128616814,465098
read_kernel_output,129082163,438758
construct_escape_carry_index,129524167,7715
automaton,129527604,1125404
prepare_kernel_input,129531982,332978
construct_combined_index_npu,129899105,1506253
npu_kernel_run,130093893,467282
read_kernel_output,130561415,463275
construct_escape_carry_index,131027425,7364
automaton,131031623,1114814
prepare_kernel_input,131034889,336636
construct_combined_index_npu,131405539,1468642
npu_kernel_run,131600256,439720
read_kernel_output,132040237,442505
construct_escape_carry_index,132486069,8235
automaton,132489876,1136135
prepare_kernel_input,132494404,345983
construct_combined_index_npu,132874372,1459184
npu_kernel_run,133069039,437807
read_kernel_output,133507096,446713
construct_escape_carry_index,133956595,7574
automaton,133960642,1113322
prepare_kernel_input,133964269,335373
construct_combined_index_npu,134333757,1469764
npu_kernel_run,134528554,433409
read_kernel_output,134962203,451613
construct_escape_carry_index,135417022,7354
automaton,135420528,1215224
prepare_kernel_input,135424476,345382
construct_combined_index_npu,135803702,1490113
npu_kernel_run,135995925,435612
read_kernel_output,136431777,474216
automaton,136913156,1127368
construct_escape_carry_index,136913467,8796
prepare_kernel_input,136922343,336606
construct_combined_index_npu,137293965,1496014
npu_kernel_run,137491057,455149
read_kernel_output,137946467,453326
construct_escape_carry_index,138402979,7834
automaton,138406666,1119262
prepare_kernel_input,138410914,345472
construct_combined_index_npu,138790190,1467590
npu_kernel_run,138982663,433178
read_kernel_output,139416081,465309
construct_escape_carry_index,139883904,8917
automaton,139888443,1186470
prepare_kernel_input,139892931,331757
construct_combined_index_npu,140257960,1472480
npu_kernel_run,140451155,436344
read_kernel_output,140887739,450801
construct_escape_carry_index,141340905,8887
automaton,141345013,1210535
prepare_kernel_input,141349882,347265
construct_combined_index_npu,141730641,1441811
npu_kernel_run,141923745,433709
read_kernel_output,142357694,445481
construct_escape_carry_index,142805319,8607
automaton,142810068,1231265
prepare_kernel_input,142814036,325444
construct_combined_index_npu,143172633,1401075
npu_kernel_run,143365397,397620
read_kernel_output,143763248,439139
construct_escape_carry_index,144205002,7995
automaton,144209390,1113773
prepare_kernel_input,144213107,327468
construct_combined_index_npu,144573958,1452583
npu_kernel_run,144764819,440231
read_kernel_output,145205240,449449
construct_escape_carry_index,145657053,7254
automaton,145661341,1114143
prepare_kernel_input,145664407,329101
construct_combined_index_npu,146026731,1458373
npu_kernel_run,146219114,444028
read_kernel_output,146663423,439920
construct_escape_carry_index,147106539,8697
automaton,147110357,1166001
prepare_kernel_input,147115336,335523
construct_combined_index_npu,147485304,1445760
npu_kernel_run,147690893,433648
read_kernel_output,148124772,426385
construct_escape_carry_index,148554212,8206
automaton,148558190,1159970
prepare_kernel_input,148562518,334752
construct_combined_index_npu,148931224,1424529
npu_kernel_run,149128647,391098
read_kernel_output,149519986,438217
construct_escape_carry_index,149960748,21390
automaton,149963843,1178365
prepare_kernel_input,149982719,338800
construct_combined_index_npu,150356134,1392389
npu_kernel_run,150553106,381520
read_kernel_output,150934877,423489
construct_escape_carry_index,151361302,8055
automaton,151364027,1149199
prepare_kernel_input,151369457,345562
construct_combined_index_npu,151748823,1433166
npu_kernel_run,151945875,439059
read_kernel_output,152385174,413251
construct_escape_carry_index,152800979,8396
automaton,152806850,1172724
prepare_kernel_input,152809475,338570
construct_combined_index_npu,153182179,1404912
npu_kernel_run,153379471,408051
read_kernel_output,153787762,419272
construct_escape_carry_index,154209849,8326
automaton,154214027,1178164
prepare_kernel_input,154218275,335233
construct_combined_index_npu,154587282,1477599
npu_kernel_run,154793862,435291
read_kernel_output,155229394,454608
construct_escape_carry_index,155686447,8055
automaton,155691115,1242807
prepare_kernel_input,155694612,336505
construct_combined_index_npu,156065071,1436482
npu_kernel_run,156261863,408060
read_kernel_output,156670164,446613
construct_escape_carry_index,157119572,8566
automaton,157122327,1390986
prepare_kernel_input,157128238,339832
construct_combined_index_npu,157501744,1461398
npu_kernel_run,157700449,423920
read_kernel_output,158124609,455230
construct_escape_carry_index,158582374,8546
automaton,158585409,1394062
prepare_kernel_input,158591020,338910
construct_combined_index_npu,158963333,1436592
npu_kernel_run,159158621,404514
read_kernel_output,159563365,458175
construct_escape_carry_index,160024536,8436
automaton,160029315,1382159
prepare_kernel_input,160033072,333540
construct_combined_index_npu,160400125,1413929
npu_kernel_run,160595223,396008
read_kernel_output,160991471,436284
construct_escape_carry_index,161430220,8265
automaton,161437173,1327516
prepare_kernel_input,161438586,342216
construct_combined_index_npu,161814245,1435129
npu_kernel_run,162009022,435282
read_kernel_output,162444545,428739
construct_escape_carry_index,162875678,9048
automaton,162880287,1296678
prepare_kernel_input,162884826,331285
construct_combined_index_npu,163249524,1454135
npu_kernel_run,163444212,434420
read_kernel_output,163878862,447184
construct_escape_carry_index,164328441,8396
automaton,164332889,1357533
prepare_kernel_input,164336927,333460
construct_combined_index_npu,164703810,1443324
npu_kernel_run,164898708,433949
read_kernel_output,165332897,447806
construct_escape_carry_index,165783217,8877
automaton,165787826,1327516
prepare_kernel_input,165792204,321788
construct_combined_index_npu,166147285,1456169
npu_kernel_run,166341601,435432
read_kernel_output,166777274,444329
construct_escape_carry_index,167223957,9027
automaton,167227293,1369376
prepare_kernel_input,167233084,337027
construct_combined_index_npu,167603654,1448514
npu_kernel_run,167800756,433959
read_kernel_output,168234946,444018
construct_escape_carry_index,168681378,8527
automaton,168686208,1369866
prepare_kernel_input,168690005,328831
construct_combined_index_npu,169052329,1422625
npu_kernel_run,169247257,406297
read_kernel_output,169653794,431825
construct_escape_carry_index,170088074,8366
automaton,170092522,1316496
prepare_kernel_input,170096540,344991
construct_combined_index_npu,170475105,1433185
npu_kernel_run,170672557,424462
read_kernel_output,171097249,431004
construct_escape_carry_index,171530778,8125
automaton,171534835,1320703
prepare_kernel_input,171539143,335894
construct_combined_index_npu,171908491,1407687
npu_kernel_run,172102717,404925
read_kernel_output,172507872,438578
construct_escape_carry_index,172948825,8395
automaton,172953373,1343677
prepare_kernel_input,172957331,325474
construct_combined_index_npu,173316328,1437825
npu_kernel_run,173510585,430853
read_kernel_output,173941679,431384
construct_escape_carry_index,174375388,8886
automaton,174379756,1319711
prepare_kernel_input,174384405,336365
construct_combined_index_npu,174754303,1427906
npu_kernel_run,174948359,424963
read_kernel_output,175373552,437696
construct_escape_carry_index,175813653,8135
automaton,175816669,1308660
prepare_kernel_input,175821928,326807
construct_combined_index_npu,176182429,1430941
npu_kernel_run,176377587,435753
read_kernel_output,176813580,436535
construct_escape_carry_index,177252479,8767
automaton,177256968,1309552
prepare_kernel_input,177261356,318862
construct_combined_index_npu,177613521,1443605
npu_kernel_run,177814119,431785
read_kernel_output,178246135,442385
construct_escape_carry_index,178690864,8697
automaton,178693900,1318068
prepare_kernel_input,178699781,324022
construct_combined_index_npu,179057276,1378563
npu_kernel_run,179251533,382171
read_kernel_output,179633935,426435
construct_escape_carry_index,180062724,8346
automaton,180065610,1316555
prepare_kernel_input,180071210,331386
construct_combined_index_npu,180435999,1376238
npu_kernel_run,180634153,381851
read_kernel_output,181016294,413942
construct_escape_carry_index,181432651,8646
automaton,181435756,1293983
prepare_kernel_input,181441457,337457
construct_combined_index_npu,181812388,1427885
npu_kernel_run,182006835,430633
read_kernel_output,182437708,433338
construct_escape_carry_index,182873461,8486
automaton,182876617,1317016
prepare_kernel_input,182882137,324893
construct_combined_index_npu,183240423,1455668
npu_kernel_run,183434780,435563
read_kernel_output,183870573,446042
construct_escape_carry_index,184319010,8315
automaton,184322055,1343136
prepare_kernel_input,184327475,335374
construct_combined_index_npu,184696292,1466829
npu_kernel_run,184890558,440151
read_kernel_output,185330940,455109
construct_escape_carry_index,185788323,8747
automaton,185794826,1369395
prepare_kernel_input,185797260,332638
construct_combined_index_npu,186163281,1450138
npu_kernel_run,186357558,435502
read_kernel_output,186793300,442326
construct_escape_carry_index,187238000,8887
automaton,187242358,1378302
prepare_kernel_input,187247027,333109
construct_combined_index_npu,187613619,1452492
npu_kernel_run,187811382,431405
read_kernel_output,188243027,444259
construct_escape_carry_index,188689610,8456
automaton,188694189,1344969
prepare_kernel_input,188698237,334691
construct_combined_index_npu,189066271,1419460
npu_kernel_run,189260468,404403
read_kernel_output,189665112,439860
construct_escape_carry_index,190107196,7815
automaton,190110362,1385626
prepare_kernel_input,190115151,337317
construct_combined_index_npu,190485921,1440189
npu_kernel_run,190684787,433107
read_kernel_output,191118125,427327
construct_escape_carry_index,191547766,8736
automaton,191551042,1296327
prepare_kernel_input,191556593,336345
construct_combined_index_npu,191926271,1387409
npu_kernel_run,192120678,404283
read_kernel_output,192525201,412940
construct_escape_carry_index,192940535,8887
automaton,192943751,1317578
prepare_kernel_input,192949522,330925
construct_combined_index_npu,193313840,1441551
npu_kernel_run,193508327,433408
read_kernel_output,193941966,434149
construct_escape_carry_index,194378440,8917
automaton,194381596,1350219
prepare_kernel_input,194387467,334662
construct_combined_index_npu,194755542,1448845
npu_kernel_run,194949658,429701
read_kernel_output,195379590,447324
construct_escape_carry_index,195829118,8246
automaton,195832134,1356831
prepare_kernel_input,195837464,333700
construct_combined_index_npu,196204587,1462732
npu_kernel_run,196398954,437656
read_kernel_output,196836841,446082
construct_escape_carry_index,197285127,8636
automaton,197287832,1372150
prepare_kernel_input,197293863,340523
construct_combined_index_npu,197667479,1438004
npu_kernel_run,197861004,425093
read_kernel_output,198286327,443998
construct_escape_carry_index,198732760,8145
automaton,198738791,1328238
prepare_kernel_input,198741005,331316
construct_combined_index_npu,199105684,1439357
npu_kernel_run,199300622,417698
read_kernel_output,199718571,451462
construct_escape_carry_index,200172277,9198
automaton,200176816,1355940
prepare_kernel_input,200181575,330273
construct_combined_index_npu,200545191,1447563
npu_kernel_run,200744678,430382
read_kernel_output,201175291,443427
construct_escape_carry_index,201620992,12704
automaton,201623938,1345249
prepare_kernel_input,201633796,325725
construct_combined_index_npu,201992964,1081081
npu_kernel_run,202186891,403732
read_kernel_output,202590853,447074
automaton,203043287,1233339
read_kernel_output,203074236,244040
automaton,204276876,528428
