task,start_ns,duration_ns
prepare_kernel_input,96296642,331276
construct_combined_index_npu,96661611,1829034
npu_kernel_run,96857651,415976
read_kernel_output,97273867,457654
automaton,98108113,1823092
construct_escape_carry_index,98112321,9087
prepare_kernel_input,98121488,335704
construct_combined_index_npu,98490835,1820809
npu_kernel_run,98683299,436073
read_kernel_output,99119613,455690
automaton,99931295,1829686
construct_escape_carry_index,99935654,8416
prepare_kernel_input,99944150,334161
construct_combined_index_npu,100311834,1824746
npu_kernel_run,100504368,437536
read_kernel_output,100942144,458286
automaton,101761071,1817722
construct_escape_carry_index,101765229,9808
prepare_kernel_input,101775117,328350
construct_combined_index_npu,102136730,1821460
npu_kernel_run,102329384,432286
read_kernel_output,102761901,460559
automaton,103578893,1829756
construct_escape_carry_index,103582941,8696
prepare_kernel_input,103591718,333059
construct_combined_index_npu,103958330,1826709
npu_kernel_run,104151124,434861
read_kernel_output,104586236,459558
automaton,105408739,1819255
construct_escape_carry_index,105413007,8175
prepare_kernel_input,105421263,330574
construct_combined_index_npu,105785190,1823663
npu_kernel_run,105980549,430272
read_kernel_output,106411062,461802
automaton,107228094,1814086
construct_escape_carry_index,107232513,9728
prepare_kernel_input,107242321,333360
construct_combined_index_npu,107609094,1812793
npu_kernel_run,107801317,442465
read_kernel_output,108244033,456121
automaton,109042270,1807453
construct_escape_carry_index,109046238,9428
prepare_kernel_input,109055736,333049
construct_combined_index_npu,109422107,1803927
npu_kernel_run,109614641,436604
read_kernel_output,110051496,456452
automaton,110849814,1806821
construct_escape_carry_index,110854252,8526
prepare_kernel_input,110862858,329773
construct_combined_index_npu,111226234,1811842
npu_kernel_run,111418648,436875
read_kernel_output,111855773,456542
automaton,112656736,1809146
construct_escape_carry_index,112660944,9818
prepare_kernel_input,112670862,334011
construct_combined_index_npu,113038266,1807073
npu_kernel_run,113231551,430192
read_kernel_output,113661974,461151
automaton,114465982,1812833
construct_escape_carry_index,114470040,8836
prepare_kernel_input,114478957,329722
construct_combined_index_npu,114845539,1815548
npu_kernel_run,115036509,432657
read_kernel_output,115469427,462002
automaton,116278905,1838402
construct_escape_carry_index,116282973,9428
prepare_kernel_input,116292471,335504
construct_combined_index_npu,116661237,1835607
npu_kernel_run,116857448,415384
read_kernel_output,117273073,457053
automaton,118117397,1748001
construct_escape_carry_index,118121515,8847
prepare_kernel_input,118130432,333099
construct_combined_index_npu,118497034,1747941
npu_kernel_run,118689558,437676
read_kernel_output,119127475,458566
automaton,119865488,1626301
construct_escape_carry_index,119869636,9197
prepare_kernel_input,119878924,332658
construct_combined_index_npu,120245175,1629087
npu_kernel_run,120438370,425203
read_kernel_output,120863824,457523
automaton,121491890,1836758
construct_escape_carry_index,121495987,9388
prepare_kernel_input,121505445,335684
construct_combined_index_npu,121874462,1826870
npu_kernel_run,122065753,433479
read_kernel_output,122499472,459628
automaton,123328738,1839784
construct_escape_carry_index,123332996,8045
prepare_kernel_input,123341122,327027
construct_combined_index_npu,123701753,1849041
npu_kernel_run,123896781,431986
read_kernel_output,124329017,457915
automaton,125168612,1836519
construct_escape_carry_index,125172740,8526
prepare_kernel_input,125181346,336135
construct_combined_index_npu,125550984,1833884
npu_kernel_run,125743698,438559
read_kernel_output,126182507,456232
automaton,127005221,1853950
construct_escape_carry_index,127009228,12945
prepare_kernel_input,127022253,329492
construct_combined_index_npu,127385028,1918342
npu_kernel_run,127577982,436404
read_kernel_output,128014627,456722
automaton,128859262,1926417
construct_escape_carry_index,128863369,8356
prepare_kernel_input,128871805,390458
construct_combined_index_npu,129303531,1862427
npu_kernel_run,129520751,435372
read_kernel_output,129956383,461452
automaton,130785800,1649725
construct_escape_carry_index,130790629,9327
prepare_kernel_input,130800037,332708
construct_combined_index_npu,131166108,1648222
npu_kernel_run,131358601,432988
read_kernel_output,131791829,462955
automaton,132435625,1717533
construct_escape_carry_index,132439973,9258
prepare_kernel_input,132449301,331867
construct_combined_index_npu,132814521,1717823
npu_kernel_run,133016332,436284
read_kernel_output,133452856,461051
automaton,134153249,1775482
construct_escape_carry_index,134157376,7855
prepare_kernel_input,134165301,333520
construct_combined_index_npu,134532545,1778929
npu_kernel_run,134726060,434861
read_kernel_output,135161162,457824
automaton,135928821,3092170
construct_escape_carry_index,135933059,9028
prepare_kernel_input,135942157,336064
construct_combined_index_npu,136311674,3095806
npu_kernel_run,136503978,440642
read_kernel_output,136944860,463165
automaton,139021091,1821179
construct_escape_carry_index,139025339,8215
prepare_kernel_input,139033624,340443
construct_combined_index_npu,139407681,1822491
npu_kernel_run,139600886,434931
read_kernel_output,140036058,455890
automaton,140842370,1851757
construct_escape_carry_index,140846698,8436
prepare_kernel_input,140855214,340904
construct_combined_index_npu,141230373,1867296
npu_kernel_run,141423477,440933
read_kernel_output,141864660,455791
automaton,142694217,1823163
construct_escape_carry_index,142698355,8726
prepare_kernel_input,142707162,356903
construct_combined_index_npu,143097859,1814907
npu_kernel_run,143291275,431875
read_kernel_output,143723390,461051
automaton,144517470,1841618
construct_escape_carry_index,144521568,8215
prepare_kernel_input,144529863,348639
construct_combined_index_npu,144913087,1837650
npu_kernel_run,145105851,435953
read_kernel_output,145542055,459648
automaton,146359188,1832951
construct_escape_carry_index,146363716,8256
prepare_kernel_input,146372052,344931
construct_combined_index_npu,146750948,1841306
npu_kernel_run,146948260,433819
read_kernel_output,147382330,460620
automaton,148192239,1856746
construct_escape_carry_index,148196457,8737
prepare_kernel_input,148205314,352586
construct_combined_index_npu,148592455,1851566
npu_kernel_run,148784538,431224
read_kernel_output,149216012,456092
automaton,150049076,1853219
construct_escape_carry_index,150053404,9107
prepare_kernel_input,150062591,347496
construct_combined_index_npu,150444212,1852578
npu_kernel_run,150637056,437957
read_kernel_output,151075253,455781
automaton,151902385,1854232
construct_escape_carry_index,151906783,8647
prepare_kernel_input,151915520,346665
construct_combined_index_npu,152296990,1840907
npu_kernel_run,152489364,439079
read_kernel_output,152928683,456302
automaton,153756717,1850755
construct_escape_carry_index,153761055,8676
prepare_kernel_input,153769812,334762
construct_combined_index_npu,154138047,1850104
npu_kernel_run,154330380,432437
read_kernel_output,154763067,462363
automaton,155607562,1846136
construct_escape_carry_index,155611880,9198
prepare_kernel_input,155621168,333560
construct_combined_index_npu,155988401,1853771
npu_kernel_run,156180935,434019
read_kernel_output,156615205,459297
automaton,157453798,1858931
construct_escape_carry_index,157457956,9939
prepare_kernel_input,157467975,334632
construct_combined_index_npu,157842402,1848641
npu_kernel_run,158033613,430203
read_kernel_output,158464056,459608
automaton,159312829,1849713
construct_escape_carry_index,159316897,9067
prepare_kernel_input,159326044,331325
construct_combined_index_npu,159691253,1850545
npu_kernel_run,159886332,432086
read_kernel_output,160318658,468735
automaton,161162672,1849803
construct_escape_carry_index,161166659,9078
prepare_kernel_input,161175807,332738
construct_combined_index_npu,161541948,1845465
npu_kernel_run,161734692,438348
read_kernel_output,162173280,458045
automaton,163012575,1848601
construct_escape_carry_index,163016723,8236
prepare_kernel_input,163025039,328941
construct_combined_index_npu,163387563,1847239
npu_kernel_run,163580758,436114
read_kernel_output,164017122,456382
automaton,164861276,1840365
construct_escape_carry_index,164865404,8706
prepare_kernel_input,164874191,327358
construct_combined_index_npu,165234962,1844783
npu_kernel_run,165427656,434741
read_kernel_output,165862637,458546
automaton,166701742,1853289
construct_escape_carry_index,166705920,8806
prepare_kernel_input,166714816,331306
construct_combined_index_npu,167079936,1854492
npu_kernel_run,167272049,434019
read_kernel_output,167706319,460810
automaton,168555122,1978986
construct_escape_carry_index,168559299,8967
prepare_kernel_input,168568336,332859
construct_combined_index_npu,168934648,1986271
npu_kernel_run,169127643,417258
read_kernel_output,169545151,489995
automaton,170534209,1669793
construct_escape_carry_index,170538627,8526
prepare_kernel_input,170547223,340082
construct_combined_index_npu,170921069,1658402
npu_kernel_run,171113903,433920
read_kernel_output,171548063,459889
automaton,172204092,1712905
construct_escape_carry_index,172208260,9207
prepare_kernel_input,172217548,328470
construct_combined_index_npu,172579631,1720730
npu_kernel_run,172772656,415124
read_kernel_output,173188030,458746
automaton,173917097,1686374
construct_escape_carry_index,173921205,8466
prepare_kernel_input,173929751,336926
construct_combined_index_npu,174300521,1686735
npu_kernel_run,174493135,436885
read_kernel_output,174930280,463405
automaton,175603561,1692697
construct_escape_carry_index,175607719,10410
prepare_kernel_input,175618209,335854
construct_combined_index_npu,175987406,1685874
npu_kernel_run,176179810,432987
read_kernel_output,176613038,463525
automaton,177296348,1712484
construct_escape_carry_index,177300546,9859
prepare_kernel_input,177310485,329462
construct_combined_index_npu,177673500,1708376
npu_kernel_run,177870262,424692
read_kernel_output,178295194,457574
automaton,179008932,1640768
construct_escape_carry_index,179012920,9137
prepare_kernel_input,179022127,326476
construct_combined_index_npu,179382027,1643343
npu_kernel_run,179574580,440452
read_kernel_output,180015282,457825
automaton,180649801,1635298
construct_escape_carry_index,180654079,9868
prepare_kernel_input,180664017,328010
construct_combined_index_npu,181025520,1639446
npu_kernel_run,181217783,433639
read_kernel_output,181651662,460169
automaton,182285189,1645126
construct_escape_carry_index,182289317,9247
prepare_kernel_input,182298634,333069
construct_combined_index_npu,182665166,1641310
npu_kernel_run,182862078,427908
read_kernel_output,183290217,459958
automaton,183930415,1645698
construct_escape_carry_index,183934443,9528
prepare_kernel_input,183944051,329142
construct_combined_index_npu,184306626,1652971
npu_kernel_run,184499370,439129
read_kernel_output,184938740,457754
automaton,185576203,1653924
construct_escape_carry_index,185580451,8096
prepare_kernel_input,185588617,337798
construct_combined_index_npu,185959788,1643553
npu_kernel_run,186152692,429351
read_kernel_output,186582283,467283
automaton,187230217,1664994
construct_escape_carry_index,187234655,9328
prepare_kernel_input,187244063,325945
construct_combined_index_npu,187603522,1668570
npu_kernel_run,187795755,437015
read_kernel_output,188233020,460019
automaton,188895311,1656157
construct_escape_carry_index,188899419,10219
prepare_kernel_input,188909708,329262
construct_combined_index_npu,189272293,1662079
npu_kernel_run,189464886,437988
read_kernel_output,189903124,457244
automaton,190551569,1661647
construct_escape_carry_index,190555656,9077
prepare_kernel_input,190564874,336225
construct_combined_index_npu,190934522,1657750
npu_kernel_run,191127697,434350
read_kernel_output,191562287,459528
automaton,192213317,1662008
construct_escape_carry_index,192217514,9929
prepare_kernel_input,192227523,331336
construct_combined_index_npu,192592503,1666677
npu_kernel_run,192785106,426045
read_kernel_output,193211391,456112
automaton,193875425,1677107
construct_escape_carry_index,193879383,10139
prepare_kernel_input,193889602,336145
construct_combined_index_npu,194259370,1681165
npu_kernel_run,194451713,429562
read_kernel_output,194881515,457875
automaton,195552622,1662279
construct_escape_carry_index,195556790,8526
prepare_kernel_input,195565386,341956
construct_combined_index_npu,195940755,1650758
npu_kernel_run,196133169,433077
read_kernel_output,196566477,462543
automaton,197214992,1669272
construct_escape_carry_index,197219270,9347
prepare_kernel_input,197228687,329493
construct_combined_index_npu,197591663,1669773
npu_kernel_run,197784647,430974
read_kernel_output,198215872,458806
automaton,198884354,1650416
construct_escape_carry_index,198888371,9047
prepare_kernel_input,198897499,330844
construct_combined_index_npu,199261626,1664744
npu_kernel_run,199454701,425914
read_kernel_output,199880855,457424
automaton,200534861,1667128
construct_escape_carry_index,200539139,9377
prepare_kernel_input,200548597,344400
construct_combined_index_npu,200926560,1650437
npu_kernel_run,201118503,433498
read_kernel_output,201552242,461451
automaton,202202079,1657700
construct_escape_carry_index,202205996,8847
prepare_kernel_input,202214913,329001
construct_combined_index_npu,202577197,1662940
npu_kernel_run,202769620,433439
read_kernel_output,203203299,461893
automaton,203859899,1664293
construct_escape_carry_index,203864017,8847
prepare_kernel_input,203872934,333580
construct_combined_index_npu,204240318,1666937
npu_kernel_run,204432851,428550
read_kernel_output,204861641,457494
automaton,205524312,1687176
construct_escape_carry_index,205528390,8486
prepare_kernel_input,205536956,336045
construct_combined_index_npu,205907416,1677708
npu_kernel_run,206100340,429040
read_kernel_output,206529621,461912
automaton,207211589,1688658
construct_escape_carry_index,207215837,9077
prepare_kernel_input,207224984,326837
construct_combined_index_npu,207585274,1698748
npu_kernel_run,207777788,434190
read_kernel_output,208212218,457394
automaton,208900337,1678370
construct_escape_carry_index,208904405,10129
prepare_kernel_input,208914614,336276
construct_combined_index_npu,209284172,1684541
npu_kernel_run,209476606,437195
read_kernel_output,209914052,458055
automaton,210578797,1692967
construct_escape_carry_index,210582835,9167
prepare_kernel_input,210592072,343268
construct_combined_index_npu,210968864,1688288
npu_kernel_run,211161417,433900
read_kernel_output,211595557,459528
automaton,212271864,1684882
construct_escape_carry_index,212276072,8727
prepare_kernel_input,212284869,339180
construct_combined_index_npu,212657352,1680473
npu_kernel_run,212853643,428649
read_kernel_output,213282533,455380
automaton,213956846,1692065
construct_escape_carry_index,213960713,9248
prepare_kernel_input,213970031,334041
construct_combined_index_npu,214337976,1697415
npu_kernel_run,214530199,439750
read_kernel_output,214970190,459367
automaton,215649012,1687185
construct_escape_carry_index,215653240,9467
prepare_kernel_input,215662788,339040
construct_combined_index_npu,216035541,1681165
npu_kernel_run,216227875,432286
read_kernel_output,216660401,462363
automaton,217336298,1696263
construct_escape_carry_index,217340676,9368
prepare_kernel_input,217350124,333249
construct_combined_index_npu,217716896,1695412
npu_kernel_run,217914269,433148
read_kernel_output,218347758,457834
automaton,219032651,1697335
construct_escape_carry_index,219036628,9839
prepare_kernel_input,219046537,332728
construct_combined_index_npu,219412518,1700010
npu_kernel_run,219606044,435232
read_kernel_output,220041516,456512
automaton,220730076,1687427
construct_escape_carry_index,220734334,9789
prepare_kernel_input,220744253,334902
construct_combined_index_npu,221112679,1687156
npu_kernel_run,221304581,439550
read_kernel_output,221744372,458866
automaton,222417603,2010456
construct_escape_carry_index,222421651,8726
prepare_kernel_input,222430457,336085
construct_combined_index_npu,222800035,2009495
npu_kernel_run,222994923,432787
read_kernel_output,223427951,460329
automaton,224428160,1689119
construct_escape_carry_index,224432428,9077
prepare_kernel_input,224441575,334552
construct_combined_index_npu,224809680,1685282
npu_kernel_run,225003686,433249
read_kernel_output,225437175,459818
automaton,226117379,1674382
construct_escape_carry_index,226121487,9819
prepare_kernel_input,226131386,330053
construct_combined_index_npu,226495173,1115626
npu_kernel_run,226687817,430553
read_kernel_output,227118610,457374
read_kernel_output,227610990,302461
automaton,227791861,1679672
automaton,229471664,892435
