task,start_ns,duration_ns
read_kernel_output,311349954,472031
automaton,312993908,2718312
construct_escape_carry_index,312998667,16551
prepare_kernel_input,313015298,336135
construct_combined_index_npu,313387180,2734683
npu_kernel_run,313578131,468695
read_kernel_output,314047176,499724
automaton,315712671,2839440
construct_escape_carry_index,315717279,17403
prepare_kernel_input,315734762,351795
construct_combined_index_npu,316122104,2833890
npu_kernel_run,316309588,474776
read_kernel_output,316784765,486588
automaton,318552612,2900206
construct_escape_carry_index,318557021,19767
prepare_kernel_input,318576868,343749
construct_combined_index_npu,318956325,2907849
npu_kernel_run,319141274,466150
read_kernel_output,319607764,504573
automaton,321453168,2853808
construct_escape_carry_index,321459490,17724
prepare_kernel_input,321477284,351253
construct_combined_index_npu,321864575,2840873
npu_kernel_run,322048302,479816
read_kernel_output,322528478,503571
automaton,324307367,2980747
construct_escape_carry_index,324313669,20418
prepare_kernel_input,324334167,335965
construct_combined_index_npu,324705819,2985326
npu_kernel_run,324898643,481549
read_kernel_output,325380643,492219
automaton,327288485,2866973
construct_escape_carry_index,327293014,19647
prepare_kernel_input,327312861,342386
construct_combined_index_npu,327691546,2867423
npu_kernel_run,327890592,492540
read_kernel_output,328383683,466931
automaton,330155718,2822349
construct_escape_carry_index,330160667,19357
prepare_kernel_input,330180104,343028
construct_combined_index_npu,330559500,2815887
npu_kernel_run,330745662,486889
read_kernel_output,331232992,483382
automaton,332978447,2892351
construct_escape_carry_index,332982956,17984
prepare_kernel_input,333001020,338439
construct_combined_index_npu,333375787,2895387
npu_kernel_run,333562059,510173
read_kernel_output,334072693,499693
automaton,335871289,2920473
construct_escape_carry_index,335876438,15730
prepare_kernel_input,335892358,342447
construct_combined_index_npu,336271655,2921094
npu_kernel_run,336458127,506336
read_kernel_output,336964883,510264
automaton,338792143,2899113
construct_escape_carry_index,338796591,17083
prepare_kernel_input,338813754,343428
construct_combined_index_npu,339193150,2910164
npu_kernel_run,339380063,432376
read_kernel_output,339812780,480707
automaton,341691627,2890888
construct_escape_carry_index,341695815,17363
prepare_kernel_input,341713248,353868
construct_combined_index_npu,342103815,2886600
npu_kernel_run,342289526,492961
read_kernel_output,342782817,505474
automaton,344583006,2898321
construct_escape_carry_index,344587685,16340
prepare_kernel_input,344604096,351173
construct_combined_index_npu,344990786,2898271
npu_kernel_run,345176967,450320
read_kernel_output,345627628,498301
automaton,347481728,2942716
construct_escape_carry_index,347488411,18916
prepare_kernel_input,347507517,346394
construct_combined_index_npu,347889558,2946673
npu_kernel_run,348074658,492930
read_kernel_output,348567929,499673
automaton,350424955,2908831
construct_escape_carry_index,350430856,16912
prepare_kernel_input,350447848,353027
construct_combined_index_npu,350836502,2894324
npu_kernel_run,351021932,494053
read_kernel_output,351516235,470248
automaton,353334227,2849360
construct_escape_carry_index,353338435,17463
prepare_kernel_input,353356099,339000
construct_combined_index_npu,353731127,2855982
npu_kernel_run,353924021,444870
read_kernel_output,354369141,482120
automaton,356184088,2823931
construct_escape_carry_index,356188266,17152
prepare_kernel_input,356205498,344791
construct_combined_index_npu,356587499,2817469
npu_kernel_run,356781315,437887
read_kernel_output,357219643,491818
automaton,359008670,2876982
construct_escape_carry_index,359012788,13866
prepare_kernel_input,359026734,342447
construct_combined_index_npu,359405469,2881641
npu_kernel_run,359591220,444429
read_kernel_output,360035990,489784
automaton,361886343,2838058
construct_escape_carry_index,361890130,18064
prepare_kernel_input,361908274,343128
construct_combined_index_npu,362287500,2843449
npu_kernel_run,362474183,448597
read_kernel_output,362923130,465840
automaton,364724902,2818060
construct_escape_carry_index,364728769,22292
prepare_kernel_input,364751132,344029
construct_combined_index_npu,365131299,2823681
npu_kernel_run,365318002,447615
read_kernel_output,365765987,479656
automaton,367543493,2748219
construct_escape_carry_index,367548192,19808
prepare_kernel_input,367568080,351624
construct_combined_index_npu,367955391,2739602
npu_kernel_run,368141082,446202
read_kernel_output,368587725,489033
automaton,370292303,2879927
construct_escape_carry_index,370298184,19116
prepare_kernel_input,370317370,341285
construct_combined_index_npu,370695715,2873114
npu_kernel_run,370885914,442695
read_kernel_output,371329100,493592
automaton,373172891,2874527
construct_escape_carry_index,373176799,17493
prepare_kernel_input,373194372,338649
construct_combined_index_npu,373569340,2876550
npu_kernel_run,373763576,428439
read_kernel_output,374192596,489825
automaton,376047809,2963545
construct_escape_carry_index,376051846,17153
prepare_kernel_input,376069079,340823
construct_combined_index_npu,376446371,2964357
npu_kernel_run,376631731,443618
read_kernel_output,377075689,507478
automaton,379012075,2922397
construct_escape_carry_index,379015802,16702
prepare_kernel_input,379032584,342767
construct_combined_index_npu,379411379,2926665
npu_kernel_run,379598272,440922
read_kernel_output,380039545,493191
automaton,381934843,2986388
construct_escape_carry_index,381939352,16310
prepare_kernel_input,381955743,346333
construct_combined_index_npu,382338665,2989695
